esco_id,onet_job_zone,onet_job_zone_label,onet_job_zone_est
3c2da05f-eb24-41f7-8307-46c96660fee0,3.0,Medium Preparation Needed,unique
3c305542-a51b-4b96-8d45-af11ca05eaa2,5.0,Extensive Preparation Needed,unique
3caa57c9-d360-4ce4-8000-34a983666ba7,2.0,Some Preparation Needed,minimum
3cbbdb83-7c36-4ae5-8c45-6c284186f477,3.0,Medium Preparation Needed,unique
3cc51201-cd20-47f8-92ad-4d5861f963cf,2.0,Some Preparation Needed,unique
3cc87d40-f402-4f57-9353-4b36a031cfc5,2.0,Some Preparation Needed,unique
3ce4691e-ecea-4278-939e-b89ab01087b8,4.0,Considerable Preparation Needed,llm
3ce9c89d-6f1a-48b5-942d-386e46e2fd06,3.0,Medium Preparation Needed,unique
3cee6bea-4a19-4511-9bbb-fdf820857555,3.0,Medium Preparation Needed,minimum
3d0f86c1-9bdd-4e84-bc62-93a716128c8d,3.0,Medium Preparation Needed,minimum
3d190639-90f8-4402-b1b3-a104a17e0d67,4.0,Considerable Preparation Needed,minimum
3d2637f9-e56a-4769-b3a9-e413f95c20db,3.0,Medium Preparation Needed,unique
3d616092-b4fd-4c14-b0e9-a9119bbbd171,4.0,Considerable Preparation Needed,minimum
3d7a1284-824c-47d9-8387-b8e1cd5888b5,5.0,Extensive Preparation Needed,minimum
3d7b36e2-bfb8-4b67-9585-6787c1dda13e,3.0,Medium Preparation Needed,unique
3d924c0d-ffee-4f11-adc7-c2bfb76fcf73,1.0,Little or No Preparation Needed,minimum
3d974e0c-8ed9-47a7-aec2-ebdb34391c87,2.0,Some Preparation Needed,unique
3d999108-f37a-4087-a936-b2911240b8c2,3.0,Medium Preparation Needed,llm
3da8ee8c-ab60-4feb-ab5b-3ba31ef9ec1f,2.0,Some Preparation Needed,llm
3dab5c3f-84d0-4d52-901d-dd262eaea509,4.0,Considerable Preparation Needed,llm
3db35c88-bcb7-4de4-914a-9a9839a3c911,3.0,Medium Preparation Needed,minimum
3dbd758c-6dc0-41fe-8248-2250c9bfa4ab,4.0,Considerable Preparation Needed,unique
3df28a39-9bfe-4e36-b394-a189ef967a74,2.0,Some Preparation Needed,unique
3e0b4b9b-b624-4ceb-9bc9-9627cdfb0b81,2.0,Some Preparation Needed,unique
3e1a2f3c-20d6-4d33-aa6f-63cd2a32698d,4.0,Considerable Preparation Needed,minimum
3e213d52-e7a0-4980-99d9-23da1f717f50,5.0,Extensive Preparation Needed,unique
3e524c3e-3ee8-47dd-8463-2c2a41b548bf,2.0,Some Preparation Needed,minimum
3e626058-f669-4503-84ec-6ae1a6077a61,2.0,Some Preparation Needed,llm
3e6488b6-3ca5-46b9-b380-5cd251d24824,3.0,Medium Preparation Needed,unique
3e7bf729-4442-4b9f-ad5e-83111963795c,3.0,Medium Preparation Needed,minimum
3e9c1262-4fe2-4eb1-bf94-4fe64498393a,4.0,Considerable Preparation Needed,unique
3e9c6f2a-dc20-4366-aeb9-99dffd635b4c,1.0,Little or No Preparation Needed,unique
3f0093ab-651b-401a-b542-bba84ff46deb,4.0,Considerable Preparation Needed,unique
3f0b6500-dfb5-40a8-9bce-72998ec3d344,2.0,Some Preparation Needed,llm
3f277813-3cab-4c5d-bfeb-613e449b31c5,3.0,Medium Preparation Needed,minimum
3f2e63fb-dc50-4370-9f6a-85ddc338dcde,3.0,Medium Preparation Needed,unique
3f32394b-f1b1-48ef-96ee-74405fb7c6b6,2.0,Some Preparation Needed,minimum
3f3748a7-4bb3-40b4-9ae3-1c5040c70f52,4.0,Considerable Preparation Needed,llm
3f54ceba-3c4e-4ba1-8ddb-9e49a881a60a,4.0,Considerable Preparation Needed,minimum
3f6fc9db-18c1-45e8-819e-baf7b6cfe372,3.0,Medium Preparation Needed,unique
3f73120d-cece-4848-9fb4-61fdbaa7eba5,3.0,Medium Preparation Needed,unique
3f74aad8-2d60-4be2-b059-8dba5568d530,2.0,Some Preparation Needed,unique
3f7b7ce5-94b6-4e0c-98e7-a4ee5a6accf4,5.0,Extensive Preparation Needed,unique
3f863faa-c045-4f05-a419-b19182aea866,4.0,Considerable Preparation Needed,unique
3fa31588-2e4d-49c3-b839-4b615cc62742,4.0,Considerable Preparation Needed,unique
3fa9a480-ceb3-4c2a-8a91-0508e1bb6ba5,3.0,Medium Preparation Needed,llm
3ff2fdf4-af54-4517-873d-73e9353f112e,2.0,Some Preparation Needed,unique
40260ee8-c94a-4dc8-a562-f9fbc2fe13b1,1.0,Little or No Preparation Needed,unique
403be630-8d1e-43b7-9f07-098aca5bb689,4.0,Considerable Preparation Needed,unique
404a50e9-61ce-448d-a695-bbfc697a0727,4.0,Considerable Preparation Needed,unique
40517ed4-2769-4283-a15b-4b0d939bd2d3,3.0,Medium Preparation Needed,minimum
40b77b1b-6f9c-4d25-8b08-8b3cb0aaf7e7,4.0,Considerable Preparation Needed,llm
40d76b2c-b917-4bf1-95b3-191f11472e67,3.0,Medium Preparation Needed,unique
40da2fc6-8cb4-4cd3-8fe3-899715905070,3.0,Medium Preparation Needed,unique
41519a6e-d4f1-4991-b821-24c54647949d,3.0,Medium Preparation Needed,llm
41535a7d-f2ed-4937-9b7e-3b14c8c755b3,2.0,Some Preparation Needed,unique
4163b31e-440b-4991-b5c3-48d0515250ef,4.0,Considerable Preparation Needed,minimum
418f3a43-a6b2-4101-aaa0-832fe7d82885,3.0,Medium Preparation Needed,llm
41a51397-089d-459d-9b7e-f1cdee5ad6bb,1.0,Little or No Preparation Needed,minimum
41a8e7c8-e1d8-4984-9b3c-dbbad1699f83,2.0,Some Preparation Needed,minimum
41beead9-98ad-4c89-b6e0-a14149f4eeab,2.0,Some Preparation Needed,llm
41d4be58-3111-48b5-814a-83117983dd16,1.0,Little or No Preparation Needed,minimum
41d609a1-62df-4cec-ac71-6434e545a729,3.0,Medium Preparation Needed,llm
42381741-f3a7-4b26-b35c-da6fad9f1cfd,3.0,Medium Preparation Needed,unique
423f4021-322b-4257-9a4e-d6ee5d166fbc,2.0,Some Preparation Needed,unique
425ed170-bf90-42c9-b5bd-148282ed96ff,4.0,Considerable Preparation Needed,unique
425f4904-3a7a-4ad0-ac5b-42b38392f768,2.0,Some Preparation Needed,minimum
426c8cca-31f7-4a88-af60-6f5365ab3a62,2.0,Some Preparation Needed,minimum
42a96d07-1e1d-49ae-9399-c1f4be27ddea,4.0,Considerable Preparation Needed,unique
42abcbcb-721b-4da6-9c06-f6951969d056,4.0,Considerable Preparation Needed,unique
42c769cd-4c60-4bac-94d2-29a492b82b74,2.0,Some Preparation Needed,llm
42dbb769-4c91-47dc-bd16-ec8e70c4180f,4.0,Considerable Preparation Needed,unique
42e9d1c5-76f1-41ef-996e-38d5ac711a31,2.0,Some Preparation Needed,minimum
42ff9e52-1f56-427d-b772-b9328c39b98a,3.0,Medium Preparation Needed,unique
4305327d-3537-4dfb-a913-bce6614362f1,3.0,Medium Preparation Needed,llm
4311b9e0-064e-41bc-b120-5eb21f337780,4.0,Considerable Preparation Needed,unique
431f0055-43ca-406c-99f0-fb10a73d684e,2.0,Some Preparation Needed,minimum
432cd69f-6323-4147-94f2-342de3cb0a65,4.0,Considerable Preparation Needed,llm
4370b117-d9ec-424c-80de-fd92ba740f65,2.0,Some Preparation Needed,minimum
43841fa5-f8ae-43ce-834d-5482ec23ef9e,3.0,Medium Preparation Needed,llm
439c52ae-23ce-4d1e-bea1-bac135497977,3.0,Medium Preparation Needed,minimum
43c86ca8-7357-4e8e-9a1c-bae427f61c5e,2.0,Some Preparation Needed,minimum
43d49e27-302b-439d-bce6-86555527edb5,4.0,Considerable Preparation Needed,llm
43eb6228-8241-47d6-875e-7ccc214291d5,2.0,Some Preparation Needed,unique
43ee9c1a-59c2-48ee-afcd-c384dca92162,1.0,Little or No Preparation Needed,minimum
441a5b76-2f51-4704-9df7-3b8e715dd3ad,5.0,Extensive Preparation Needed,unique
444c9aa9-578d-4a9a-9949-99ef1bacb20e,3.0,Medium Preparation Needed,minimum
44508e7b-f56b-4bfb-9cd6-879838aecd94,4.0,Considerable Preparation Needed,minimum
447cfc9c-c0bf-4553-8f47-91f7ce5e51bc,2.0,Some Preparation Needed,minimum
449f6aef-a8e6-4edc-aea4-802a7b773e00,4.0,Considerable Preparation Needed,unique
44b0f118-2a70-4eec-b301-89d7fd84a3d0,2.0,Some Preparation Needed,minimum
44cd9d91-5552-4735-86b8-4b2c5d39efc8,4.0,Considerable Preparation Needed,llm
44e0c015-309d-4f67-98a3-1e036966ed7f,4.0,Considerable Preparation Needed,unique
44ec4c04-c2d4-4b92-bb27-e56f5b096d97,4.0,Considerable Preparation Needed,unique
45037d43-a8f5-4f46-b332-b2935bc305f4,2.0,Some Preparation Needed,minimum
45170a38-b3ae-4a96-90ff-eb45e55600b6,4.0,Considerable Preparation Needed,unique
4542ff68-f809-4ba1-857c-fd26d0914eaa,2.0,Some Preparation Needed,unique
4543bf7b-8ffb-4ade-88b9-58da34366f04,4.0,Considerable Preparation Needed,unique
45517bc3-0887-416d-95fe-6ace1b90bddd,4.0,Considerable Preparation Needed,unique
4552095e-3396-4831-86ad-4fc34ec39a19,3.0,Medium Preparation Needed,minimum
4553ecf8-1f0c-4bf1-8718-d8a6b95d6fc2,3.0,Medium Preparation Needed,unique
4568a282-3904-4dfc-a6ec-e847b3ca90e8,3.0,Medium Preparation Needed,unique
456ed487-02f2-45c9-9213-d0fd8e9a069d,3.0,Medium Preparation Needed,llm
4588cd69-e6a5-4668-94c7-f02a3d86a649,4.0,Considerable Preparation Needed,llm
45a28fe1-30a4-4175-af19-e451ada60858,4.0,Considerable Preparation Needed,llm
45f8504d-24ac-4bcd-8692-a93acc74204c,3.0,Medium Preparation Needed,unique
461959ed-6a80-4c33-a75e-26aaeb52a5a7,1.0,Little or No Preparation Needed,unique
46354077-416f-4440-a0c3-dddee9031c05,4.0,Considerable Preparation Needed,llm
463558cd-6e02-43a8-a675-d4e65af70431,3.0,Medium Preparation Needed,llm
463a687a-c7e9-469a-bb38-dcdfe1e7e35f,4.0,Considerable Preparation Needed,llm
4666cccf-cfbc-4296-95b5-67dad2f620d2,3.0,Medium Preparation Needed,llm
46bbecf4-368a-44a8-9262-dcd775ae2c46,1.0,Little or No Preparation Needed,minimum
46db7e2e-d44d-412a-9a80-02d43111aca8,4.0,Considerable Preparation Needed,llm
46f9d58f-11bd-4d96-b000-ff4490d3009b,3.0,Medium Preparation Needed,minimum
47300afa-5496-484c-8f65-14247a98b2b8,1.0,Little or No Preparation Needed,minimum
476420bb-2577-4f79-ad32-186f19c4fd02,3.0,Medium Preparation Needed,minimum
4779055b-f769-4c6d-8e0e-088bb74cfce9,2.0,Some Preparation Needed,unique
4791e217-d607-40d5-9f84-df1d0a071cbc,4.0,Considerable Preparation Needed,minimum
4795d4e3-c623-47ff-abab-7de97fcb764e,4.0,Considerable Preparation Needed,llm
479ede81-bd51-4f3b-9d30-4910699fd211,5.0,Extensive Preparation Needed,unique
47ae3ed9-e03c-450e-9ea8-aab317545adc,2.0,Some Preparation Needed,minimum
47af27c4-5b45-4cce-ba01-4e96f8cf97b9,2.0,Some Preparation Needed,unique
47b747bb-5bbf-40d5-aa3e-8d4a79238502,2.0,Some Preparation Needed,unique
47c27a07-4657-42b7-adee-d805902c1ff8,2.0,Some Preparation Needed,unique
47dd863b-b124-4bb1-bb42-a9498492a8cb,4.0,Considerable Preparation Needed,unique
47e4135b-95d1-4462-920c-afcbd7c4d9be,3.0,Medium Preparation Needed,unique
47e81c7f-2d04-4a60-a8ff-9913c36d8344,4.0,Considerable Preparation Needed,unique
480d2853-db07-43d4-847f-7ffdd8d368f5,3.0,Medium Preparation Needed,unique
48318e0f-b54b-4654-b296-47c8e544da23,2.0,Some Preparation Needed,unique
484ca14a-8e11-4ae1-ba9c-901cd86df56b,4.0,Considerable Preparation Needed,unique
4874fa37-0cd1-4a68-aed8-a838851f242d,4.0,Considerable Preparation Needed,llm
4887c8a5-35d3-44c3-be69-346027e485f0,2.0,Some Preparation Needed,minimum
489b9a38-89a2-425c-95b9-79cec66379e1,2.0,Some Preparation Needed,minimum
48b336d2-7ffb-49a3-a010-444b68ddd12d,1.0,Little or No Preparation Needed,minimum
48c8eccb-4bd0-487e-a187-4953cbbe956e,4.0,Considerable Preparation Needed,unique
48cff102-9fe2-4e0f-8156-88fd8a686e6c,2.0,Some Preparation Needed,llm
49023c69-302f-4671-b26f-7229d1a53915,5.0,Extensive Preparation Needed,unique
490d0c6f-0dc8-4825-9f17-207749fb1785,2.0,Some Preparation Needed,minimum
4910419f-b4af-4f59-b544-9dbebc8a74f0,2.0,Some Preparation Needed,minimum
491cf76d-eb0d-4f15-90f0-3f5c9b11472a,3.0,Medium Preparation Needed,llm
49607371-2712-4b0a-8d7c-1b4bc22d9581,4.0,Considerable Preparation Needed,unique
49713da4-4e97-4f82-bd1c-16ce7f9179b7,3.0,Medium Preparation Needed,unique
4975c4cc-a89f-4ea8-82aa-501258dfb2f9,4.0,Considerable Preparation Needed,unique
497a65bf-04e5-48ed-939e-2a68419f8144,4.0,Considerable Preparation Needed,unique
499f80e3-860c-48ef-8286-be929a93e254,3.0,Medium Preparation Needed,llm
49b21ca8-04be-4912-a2f7-0170550e18fa,2.0,Some Preparation Needed,minimum
49c3db8c-c586-42d1-9726-f65d8303c0b1,4.0,Considerable Preparation Needed,llm
49ca9fe4-4513-4657-b27f-eaad11e6158a,2.0,Some Preparation Needed,unique
49e28648-4fa8-4b36-ac4d-781c108547bf,2.0,Some Preparation Needed,minimum
49e4e358-8ba3-4a05-8ef9-abb73156f5f7,5.0,Extensive Preparation Needed,minimum
49f1e9aa-189b-4417-afaa-373cc4ffeea1,2.0,Some Preparation Needed,minimum
4a1125ee-5728-4b1f-b655-7b8eb2e27660,2.0,Some Preparation Needed,minimum
4a13bafa-a2ac-4864-a278-176ea5969280,4.0,Considerable Preparation Needed,minimum
4a1d28b0-eca5-4c0a-a49d-ce974e7d04ce,2.0,Some Preparation Needed,minimum
4a215d87-8363-4db2-a661-3c0d816b2a70,2.0,Some Preparation Needed,minimum
4a246568-007e-46a8-a151-b98082ed6b50,2.0,Some Preparation Needed,unique
4a29eab1-5f02-4723-a863-e2d5a0614dfa,4.0,Considerable Preparation Needed,unique
4a30b421-2fda-42d6-b7e1-1c31753f061d,2.0,Some Preparation Needed,unique
4a375b68-88a0-4e5f-99ce-9b01341dfb81,4.0,Considerable Preparation Needed,minimum
4a39fddb-17e7-4431-be03-613edab8d1c8,3.0,Medium Preparation Needed,unique
4a3f40a8-0587-494c-b8d3-7098b8c5992f,3.0,Medium Preparation Needed,llm
4a5b3686-eea4-4ba0-b446-33f7b6a95aed,3.0,Medium Preparation Needed,unique
4a5ceaae-0f05-4091-bdbf-59f250ce6374,2.0,Some Preparation Needed,unique
4ac3c3a0-eb56-491f-8d21-1e5539a05b54,2.0,Some Preparation Needed,unique
4ad4024e-d1d3-4dea-b6d1-2c7948111dce,2.0,Some Preparation Needed,minimum
4ae3ad16-2d33-406c-8497-c66f7d61b914,2.0,Some Preparation Needed,unique
4ae470fc-bcf8-4704-abd5-e086ebb1552c,3.0,Medium Preparation Needed,minimum
4b05bef2-ded4-4b09-ab94-f4c6a555a775,4.0,Considerable Preparation Needed,llm
4b1b1c9c-579c-45c8-8a34-db39f544c031,2.0,Some Preparation Needed,unique
4b214899-ed00-4156-b269-a23df0fb1093,4.0,Considerable Preparation Needed,minimum
4b3201cb-ffc5-4f61-9fc3-5c0f0038fa5f,4.0,Considerable Preparation Needed,llm
4b536ea7-ebac-4f75-8356-94eb639f1ecc,3.0,Medium Preparation Needed,unique
4b6a55a8-8ec9-4ae2-9f62-ebcea1fa93d0,2.0,Some Preparation Needed,unique
4b6b09e6-e1f6-46d8-b16a-d3522c367983,2.0,Some Preparation Needed,minimum
4b709f9e-6112-4d58-81b0-2d6e6a69d61b,4.0,Considerable Preparation Needed,unique
4b72d306-9781-434d-8522-1fcaf892cdce,4.0,Considerable Preparation Needed,llm
4b759f0e-8fec-4cf5-80d4-d112a9fd4e51,5.0,Extensive Preparation Needed,llm
4b8dced3-ac9e-445d-8787-e07daf52e295,3.0,Medium Preparation Needed,unique
4bc4170d-f4df-44e4-a3be-394242ae3017,4.0,Considerable Preparation Needed,unique
4bdc4e52-1c9c-4d80-898a-18522d905fee,4.0,Considerable Preparation Needed,unique
4be03a63-0423-4e50-acbf-aec405bb0741,3.0,Medium Preparation Needed,unique
4be368e3-badb-4b9f-9d0a-4d0f7565540a,4.0,Considerable Preparation Needed,unique
4be4ea31-1211-4f0c-82bb-f6fe10791f4d,5.0,Extensive Preparation Needed,unique
4bef1707-a251-427e-9d8b-96595ec38d45,4.0,Considerable Preparation Needed,unique
4c313f2a-704e-4d3c-a7c2-98e1b93c9e94,4.0,Considerable Preparation Needed,unique
4c40c1e8-0584-4a77-8ca3-ec82538f9488,3.0,Medium Preparation Needed,llm
4c6b3657-316e-43b5-872a-ea763411190d,2.0,Some Preparation Needed,unique
4c715719-3c3f-4058-ba00-9b2ef34848e8,4.0,Considerable Preparation Needed,llm
4c86c7c1-0839-456e-856f-65396d1f39d7,2.0,Some Preparation Needed,minimum
4c89c65c-4e35-44e3-8fa0-5d73e9e15325,4.0,Considerable Preparation Needed,unique
4c9ca706-3973-4926-854d-44011662ca83,3.0,Medium Preparation Needed,unique
4ca8ba6c-dc55-40c0-ae6c-d55c94dd2e03,3.0,Medium Preparation Needed,minimum
4cbe5a17-056c-489a-9f10-f9d816905000,2.0,Some Preparation Needed,minimum
4cc98057-8ed5-4b45-855b-7a67bc2e5bae,4.0,Considerable Preparation Needed,unique
4cdfac8c-b000-4279-985e-31bc1fbe2447,2.0,Some Preparation Needed,minimum
4ce42c3c-8a46-40b6-9274-1f5cee3c5cba,5.0,Extensive Preparation Needed,minimum
4cf7be91-fed9-47a7-9ca9-e74c7eb6becb,3.0,Medium Preparation Needed,llm
4d102082-8d43-4c59-81ab-08a7509f3c40,3.0,Medium Preparation Needed,minimum
4d27152a-a8ee-4f5a-9f93-a2fb4fb2b2e3,3.0,Medium Preparation Needed,minimum
4d34a9ee-2653-4da0-bef7-f59294577224,4.0,Considerable Preparation Needed,minimum
4d4b243f-6c3b-48c3-a564-2e7f2d592a3c,4.0,Considerable Preparation Needed,minimum
4d5bd738-9202-4fd7-bd8c-7dbe914048de,3.0,Medium Preparation Needed,minimum
4d6d9057-5167-4158-8bc1-cc2f89d73fd7,3.0,Medium Preparation Needed,unique
4d750b7f-f40d-447c-ba90-f5fb0ee9ef27,3.0,Medium Preparation Needed,unique
4d7d2628-1405-4ff2-b5b5-bd0d57ed9bbd,3.0,Medium Preparation Needed,llm
4daee8bd-8400-4da6-ba52-30d4c193d1a9,4.0,Considerable Preparation Needed,llm
4dc6e03f-bfb0-4078-a453-01bd1cb735aa,2.0,Some Preparation Needed,unique
4dceca8d-9faf-487b-b342-c9d7dc209533,3.0,Medium Preparation Needed,minimum
4e0c14d6-b170-40f1-bcdc-703c0b92109b,2.0,Some Preparation Needed,minimum
4e3fede9-5522-4624-91bc-b59c79fada02,4.0,Considerable Preparation Needed,llm
4e4a1aa1-ca53-406e-9ca6-889d4621a0ed,2.0,Some Preparation Needed,minimum
4e4a291d-1d38-4c5a-812a-5827d0691b11,4.0,Considerable Preparation Needed,unique
4e7a3641-7bd3-4290-9f0c-0e7ca776fb0e,2.0,Some Preparation Needed,unique
4e82464b-e9d7-4d51-9116-294ab40c5169,5.0,Extensive Preparation Needed,unique
4e8a5d3e-66de-4661-9927-ef3123cc79e9,5.0,Extensive Preparation Needed,unique
4ea620f2-5c75-49ee-85a0-b2fb6bbf3624,4.0,Considerable Preparation Needed,unique
4eada7b3-5026-4030-936b-4a80aed37252,4.0,Considerable Preparation Needed,unique
4ebf2dae-c326-4627-befe-fbc91410f432,4.0,Considerable Preparation Needed,unique
4ed22a87-8478-4731-be11-5942eacb2e16,3.0,Medium Preparation Needed,llm
4ed36f4c-9d5b-4a01-bf59-7f3c7844ce95,3.0,Medium Preparation Needed,llm
4ed9ce62-75d4-4b05-80d4-e86528fecdcd,2.0,Some Preparation Needed,minimum
4edbde9f-218e-49c7-812f-c45262fb4128,3.0,Medium Preparation Needed,llm
4efdf62f-a1d9-450e-aebc-2d6a6110f05d,3.0,Medium Preparation Needed,llm
4efee3ed-de09-44c6-bd4a-d9eaafd04683,4.0,Considerable Preparation Needed,unique
4f08cd74-71c6-43aa-88d4-841e5bb677f7,3.0,Medium Preparation Needed,minimum
4f1bb8b4-3fff-4e68-b427-8c892534a181,1.0,Little or No Preparation Needed,minimum
4f2f2539-3e38-4393-9dac-a9a48af7cd32,4.0,Considerable Preparation Needed,unique
4f49df98-98b8-4a9e-98ad-9c5557817eba,4.0,Considerable Preparation Needed,unique
4f4d33a1-0b41-4dd9-8a42-aeba5a3974ab,4.0,Considerable Preparation Needed,minimum
4f5bc9a5-e989-409b-bfb5-973b472163cd,5.0,Extensive Preparation Needed,minimum
4f5e4fb1-58bd-4abd-bb06-4af9203a1518,2.0,Some Preparation Needed,minimum
4f7e7482-39e7-4f3a-bf11-763620f4b8e0,2.0,Some Preparation Needed,minimum
4f89b0d2-b666-4890-af01-25d1d60da1f3,5.0,Extensive Preparation Needed,minimum
4fa660b3-ab97-4a99-ad73-ce3c2612f2c3,4.0,Considerable Preparation Needed,unique
4fe4b1f1-e84d-4056-b062-83d5a64fc571,3.0,Medium Preparation Needed,unique
4fef1907-cf82-413b-841a-02ef57e299a6,3.0,Medium Preparation Needed,minimum
5001506f-dd7d-4801-92ac-6f7e93b45133,3.0,Medium Preparation Needed,unique
500b7b14-507c-4c49-816d-c1d0b05b85e4,2.0,Some Preparation Needed,minimum
501a3798-08bf-4475-88d2-0e8c9befb101,3.0,Medium Preparation Needed,llm
502fe307-ae65-46cb-a485-e559b9a35266,2.0,Some Preparation Needed,llm
503ea267-93e9-4b8c-ae5e-817fe7e4a245,2.0,Some Preparation Needed,llm
50609eb5-9957-4cbf-9b91-6f46ce49cfad,4.0,Considerable Preparation Needed,unique
50743f62-3d5b-4ef6-b706-00d2b1adfcc3,3.0,Medium Preparation Needed,llm
50760da6-abc3-424c-b159-8ddf0818e016,4.0,Considerable Preparation Needed,minimum
509f9452-ed18-4fbf-8a4c-d45de85aa2f7,2.0,Some Preparation Needed,minimum
50a66df6-c141-4b4a-937a-d3bc55737ae3,2.0,Some Preparation Needed,unique
50af07f0-7a75-424e-a66d-5a9deea10f4c,4.0,Considerable Preparation Needed,unique
50b41847-6dad-4a2e-9427-a0374c2963fd,3.0,Medium Preparation Needed,llm
50e00fda-ac7c-4bc5-9f19-69a33ff3d6e7,5.0,Extensive Preparation Needed,unique
511c8e9f-b19e-4ae8-9959-c047e7410441,3.0,Medium Preparation Needed,llm
511f366c-ba41-4826-9622-8cda6d6e3b91,2.0,Some Preparation Needed,minimum
5157706c-3fce-420e-9e7f-863000af5397,3.0,Medium Preparation Needed,llm
517c01aa-e875-4690-bf38-17307a57eafe,1.0,Little or No Preparation Needed,unique
518348e6-0095-4f37-ad46-5ef1b8b5ee2f,4.0,Considerable Preparation Needed,unique
51c7015c-dc81-4fcb-b15f-619a4656a9fe,2.0,Some Preparation Needed,minimum
51ca3c6e-1c9b-49e4-aa09-9e77d1a59547,2.0,Some Preparation Needed,unique
51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,4.0,Considerable Preparation Needed,minimum
51ec004e-aec8-4f89-b114-952bcc56b0b0,4.0,Considerable Preparation Needed,unique
521bbfd5-c179-46e3-879b-e74bd6db367c,2.0,Some Preparation Needed,minimum
52207284-2681-40d3-a317-ec81ca1b3e41,3.0,Medium Preparation Needed,minimum
522c55ca-ee4a-407d-9fc6-f810c5266523,3.0,Medium Preparation Needed,minimum
523ab5a0-5e72-418d-9d61-a6126a446123,3.0,Medium Preparation Needed,minimum
526ba8e1-fc71-4657-8d27-52f03e8ca81d,2.0,Some Preparation Needed,minimum
528e63a7-91be-4477-be2f-69ce82deb726,2.0,Some Preparation Needed,minimum
528f90ed-e250-48bd-aacc-ffb7b1de5654,2.0,Some Preparation Needed,unique
52a769ab-c899-4e8c-b31d-e5c2a01f32e3,3.0,Medium Preparation Needed,llm
52b9e8dc-de6c-41dd-b29a-e1291c273f6f,4.0,Considerable Preparation Needed,minimum
52c25b47-c36e-49ff-92ce-8a8c5413fde6,2.0,Some Preparation Needed,llm
52d303a7-630b-4e3f-9f62-becd9b2fcb46,4.0,Considerable Preparation Needed,unique
52d5edc9-7902-4cd3-8b06-6bd77c98d440,4.0,Considerable Preparation Needed,unique
52ded7d7-11df-42e3-b90a-d7f4b70fb4b9,5.0,Extensive Preparation Needed,minimum
52df9d56-efd4-48d0-ad93-59231943fc4c,4.0,Considerable Preparation Needed,unique
52fcfdb9-9dcf-4591-aba5-45337f791a10,4.0,Considerable Preparation Needed,minimum
5318abf2-2e7b-4d09-ae57-6bd500689ebc,2.0,Some Preparation Needed,minimum
531e98aa-2a03-489d-b811-ebbb7389864a,2.0,Some Preparation Needed,llm
534d18fe-eae4-4a02-af4d-f78e92faa5d5,3.0,Medium Preparation Needed,llm
53a362a4-4c83-4ce2-837f-d1faba4cd247,4.0,Considerable Preparation Needed,llm
53be4843-8f31-4645-b25c-9a5bbb04f6b6,3.0,Medium Preparation Needed,minimum
53c0086b-9b54-4c29-8bba-69ce8256cb91,2.0,Some Preparation Needed,unique
53c7756d-4114-4c7f-90b0-26717f458ac5,3.0,Medium Preparation Needed,unique
53cdcc84-e5ee-488c-aa09-88084e06d6d7,5.0,Extensive Preparation Needed,unique
53cdd34e-22f2-41bd-b3c7-de22bf9bbcae,4.0,Considerable Preparation Needed,unique
53d2052f-edc0-4f44-8be1-164526412bfe,3.0,Medium Preparation Needed,minimum
53d55c80-6a82-4187-b59f-b737aa4cdaab,1.0,Little or No Preparation Needed,unique
53db8c0d-7aed-47aa-a339-eb9d485d25dc,5.0,Extensive Preparation Needed,unique
53e61b71-60a3-4873-bc14-d6e28693818c,4.0,Considerable Preparation Needed,unique
53ed8787-3423-4843-8c63-7be1877d29e2,2.0,Some Preparation Needed,unique
54361270-bc5e-40fb-8f84-a0023a85cdf7,3.0,Medium Preparation Needed,minimum
544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,4.0,Considerable Preparation Needed,unique
546ec458-e2a4-4cb1-ac17-553d314ac2e2,4.0,Considerable Preparation Needed,llm
547b304b-9a72-4717-9b24-b7046df5f64e,2.0,Some Preparation Needed,unique
54cba39a-5bb8-4e4c-89cd-d6097d3c6c3a,2.0,Some Preparation Needed,llm
54ffd31f-ed90-4af4-b877-cd246351ad39,3.0,Medium Preparation Needed,unique
55076d82-52a7-47eb-b882-f12322c42ecd,4.0,Considerable Preparation Needed,unique
55167849-82cf-484e-b818-fa702a4e69e9,3.0,Medium Preparation Needed,minimum
551a6797-3ca9-41fc-9dca-9a982a8fd8a6,4.0,Considerable Preparation Needed,minimum
5520bfd0-49d3-47e5-abe0-d72354711bc0,2.0,Some Preparation Needed,unique
555235ce-8c45-409b-a6c9-83e69c2d2bce,4.0,Considerable Preparation Needed,llm
555ad9ba-72cf-4bc0-9ea6-c36041462be5,2.0,Some Preparation Needed,unique
557f9ccc-4e46-4bb2-8d20-272cd978b152,5.0,Extensive Preparation Needed,unique
5589e8e0-48d9-4193-8c85-86ba9f17e0e9,2.0,Some Preparation Needed,unique
55a785db-0636-41b8-950f-0b65abe5e81b,5.0,Extensive Preparation Needed,minimum
55af6be8-039a-419c-b278-55b3f7d9ef92,3.0,Medium Preparation Needed,unique
55b4faa3-286f-4fc8-ac67-8bbb97d08820,5.0,Extensive Preparation Needed,minimum
55d2eb3e-1e49-404a-b4bf-be4829694a59,4.0,Considerable Preparation Needed,unique
