project_id,record_id,esco_id,esco_label,rank,confidence,needs_manual_review,pad_occupation,pad_activity,pad_skills,pad_quote,pad_section_id
P075941,060,1e55f5e3-2f02-434b-997b-9a9f3eb745e8,power lines supervisor,1,0.82,False,Transmission Line Engineer,Design and supervise construction of the three transmission lines connecting the Rusumo power station to national grids.,"['transmission design and routing', 'tower erection supervision', 'stringing operations', 'transmission testing']","This component will consist of  construction of three  transmission lines  from Rusumo to:  (i)  Gitega,  Burundi (161 km); (ii)  Kigali, Rwanda (119 km); and  (iii) Nyakanazi, Tanzania (98.2 km).",2
P075941,061,bea99fea-0383-4c63-b944-70d4799de2c5,project manager,1,0.87,False,Project Manager,Serve as head of the Rusumo Project Implementation Unit and lead project implementation at the unit level.,"['project management', 'stakeholder coordination', 'program monitoring', 'contract oversight', 'reporting and communication']",The RPIU will be staffed with a project manager as head of the Unit.,3
P075941,062,2a914d26-42aa-46b5-acf3-097d51ba4617,construction engineer,1,0.8,False,Owner's Engineer,"Provide overall project management and supervision of procurement, design, construction, interfacing with management and preparation for operation and maintenance; coordinate implementation of the Environmental and Social Management Plan and related livelihood and community development follow-up, including grievance handling.","['construction supervision', 'engineering design review', 'procurement oversight', 'environmental and social coordination', 'grievance handling']","The RPIU will be supported by the Owner's Engineer who will be responsible for: (i) overall project management and supervision of the procurement, design, construction, interfacing with management and preparation for the operation and maintenance of the power plant complex; and (ii) coordination of the implementation of the Environmental and Social Management Plan (ESMP) and the follow-up activities related to livelihood restoration, and community development programs under the Resettlement Action Plan (RAP), including handling of grievance mechanisms.",3
P075941,063,a005f8a2-2d8a-433e-8d89-13575f822fd4,energy manager,2,0.7,False,Commissioner for Energy,Serve on the Project Steering Committee to provide oversight of the Rusumo Project Implementation Unit and ensure timely and quality project implementation.,"['policy oversight', 'strategic coordination', 'inter-agency communication', 'project governance', 'performance oversight']",The PSC will provide an oversight function and shall be comprised of an official from the Ministry of Energy (at the level of Commissioner for energy) and the utility (at least at the level of head of the generation department) from each of the respective beneficiary countries.,3
P075941,064,cb446db8-e8b3-418c-a21c-2d10faea42a5,power plant manager,3,0.75,False,Head of Generation Department,"Participate on the Project Steering Committee to oversee RPIU functions, provide technical oversight and cross-coordination support for project implementation.","['power generation expertise', 'technical oversight', 'operational coordination', 'stakeholder engagement', 'reporting oversight']",The PSC will provide an oversight function and shall be comprised of an official from the Ministry of Energy (at the level of Commissioner for energy) and the utility (at least at the level of head of the generation department) from each of the respective beneficiary countries.,3
P075941,065,fcf9024e-277c-43c7-8ec8-8903e5c9c576,water engineer,3,0.85,False,Water Resources Manager,"Ensure coordinated post-construction water resources management for the Kagera River Basin, including compliance with water use rights, maintaining water levels and quality, and periodic reporting on water use.","['hydrological analysis', 'water use rights compliance', 'water quality monitoring', 'intergovernmental coordination', 'technical reporting']","To ensure coordinated management of the water use during the post-construction a d operation of the Power Plant Complex, a Water Resources Technical Sub-committee will be established to ensure adequate water resources management of the Kagera River Basin. The Water Resources Technical Sub-committee shall be responsible for: (i) ensuring compliance with the water use rights and related aspects; (ii) providing oversight in maintaining water levels to ensure that the natural life, water quality and quantity and the Kagera River Basin-wide surroundings, are not adversely affected by the Project; and (iii) facilitating governmental and inter-governmental actions that may be required, including consistent periodic and accurate reporting to the Kagera River Basin Management Team of the water use, including the water quality and quantity.",3
P075941,066,5e5b1b61-1351-4d3b-a293-deb3661715dd,financial controller,1,0.86,False,Financial Management Specialist,"Implement disbursement and financial management procedures, prepare unaudited interim financial reports and financial statements, and support financial administration of the project.","['public sector accounting', 'financial reporting', 'disbursement processing', 'audit coordination', 'financial analysis']","The Project Implementation Manual shall include the following provisions: (a) capacity building activities for sustained achievement of the Project's objectives; (b) disbursement, financial management and procurement procedures; (c) institutional administration, coordination and day-to-day execution of activities of the Project; (d) monitoring, evaluation, reporting, information, education and communication; (e) Project impact and implementation indicators, including the procedures for monitoring and evaluation of the Project activities; (f) the pertinent environmental and social safeguard documents; (h) the format of the unaudited interim financial reports and the Financial Statements; and (i) any such other administrative, financial, technical and organizational arrangements and procedures as shall be required for the Project.",3
P075941,067,0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,1,0.9,False,Procurement Specialist,"Develop and implement procurement procedures and arrangements for project goods, works and services in accordance with the Project Implementation Manual.","['tender preparation', 'bid evaluation', 'contract management', 'procurement compliance', 'vendor management']","The Project Implementation Manual shall include the following provisions: (a) capacity building activities for sustained achievement of the Project's objectives; (b) disbursement, financial management and procurement procedures; (c) institutional administration, coordination and day-to-day execution of activities of the Project; (d) monitoring, evaluation, reporting, information, education and communication; (e) Project impact and implementation indicators, including the procedures for monitoring and evaluation of the Project activities; (f) the pertinent environmental and social safeguard documents; (h) the format of the unaudited interim financial reports and the Financial Statements; and (i) any such other administrative, financial, technical and organizational arrangements and procedures as shall be required for the Project.",3
P075941,068,8213b4bc-60ce-4ffc-9e00-9758fb2003c6,monitoring and evaluation officer,1,0.9,False,Monitoring and Evaluation Specialist,"Design and implement results monitoring and evaluation for project indicators, track construction and commissioning progress, and monitor implementation of the Environmental and Social Management Plan and Resettlement Action Plan.","['indicator framework design', 'data analysis', 'field monitoring', 'impact evaluation', 'report writing']","The RPIU will be responsible for results monitoring and evaluation. Activities to be monitored include the timely and efficient construction and commissioning of the power plant complex, the transmission lines, and effective implementation of the ESMP and RAP.",3
P075941,069,a1cf1406-3632-494c-bff3-0bd5d5327d8f,survey enumerator,1,0.78,False,Field Data Collector,"Collect project monitoring data including construction progress, environmental and social impact information, and resettlement monitoring data for the Rusumo project.","['household survey implementation', 'field interviewing', 'data entry and quality control', 'GPS and mapping', 'sample collection']",Data collection will also be the responsibility of the RPIU.,3
P075941,070,f33a70bd-c5b6-495d-8e0c-5e2c6e56d93e,power plant control room operator,1,0.9,False,Power Plant Operator,"Operate and maintain the power plant complex after construction, either directly by the owner or delegated to a competent private entity.","['power plant operation', 'equipment maintenance', 'safety and compliance', 'troubleshooting', 'preventive maintenance']","Following the power plant construction period, the RPCL will be responsible for the operations and maintenance of the power plant complex (delegating to a competent private entity).",3
P075941,071,4b214899-ed00-4156-b269-a23df0fb1093,environmental protection manager,1,0.78,False,Environmental and Social Safeguards Specialist,"Coordinate and support implementation of the Environmental and Social Management Plan and follow-up livelihood and community development activities under the Resettlement Action Plan, including grievance mechanism handling.","['safeguards implementation', 'resettlement planning', 'community engagement', 'grievance redress', 'impact monitoring']","The RPIU will be supported by the Owner's Engineer who will be responsible for: (i) overall project management and supervision of the procurement, design, construction, interfacing with management and preparation for the operation and maintenance of the power plant complex; and (ii) coordination of the implementation of the Environmental and Social Management Plan (ESMP) and the follow-up activities related to livelihood restoration, and community development programs under the Resettlement Action Plan (RAP), including handling of grievance mechanisms.",3
P075941,072,a092cb70-f3e3-4224-98a3-b97c0114de77,environmental health inspector,1,0.82,False,Environmental Compliance Auditor,Carry out periodic technical and compliance audits of environmental and social risk mitigation measures and report audit findings.,"['environmental auditing', 'compliance assessment', 'report preparation', 'mitigation monitoring', 'field inspection']","This will include quarterly implementation progress and financial reports by the project RPIU with support from the Owner's Engineer, as well as periodic technical and compliance audits of the environment and social risk mitigation measures.",3
P075941,073,e12f08fb-4748-4388-9489-b647df60332a,hydropower engineer,1,0.82,False,Owner's Engineer,Provide technical support and oversight to the Rusumo Project Implementation Unit during project implementation.,"['hydropower engineering', 'technical oversight', 'design review', 'construction supervision', 'commissioning planning']","The RPIU will be supported by the Owner's Engineer and will be responsible for: (i) overall project management and supervision of the procurement, design, construction and preparation for operation and maintenance of the power plant complex and transmission lines; and (ii) coordination of the implementation of the Environmental and Social Management Plan (ESMP) and the Resettlement Action Plan (RAP).",4
P075941,074,bea99fea-0383-4c63-b944-70d4799de2c5,project manager,1,0.88,False,Project Manager,"Manage and supervise procurement, design, construction and preparation for operation and maintenance of the power plant complex and transmission lines on behalf of the Rusumo Project Implementation Unit.","['infrastructure project management', 'stakeholder coordination', 'schedule management', 'risk management', 'contract oversight']","The RPIU will be supported by the Owner's Engineer and will be responsible for: (i) overall project management and supervision of the procurement, design, construction and preparation for operation and maintenance of the power plant complex and transmission lines; and (ii) coordination of the implementation of the Environmental and Social Management Plan (ESMP) and the Resettlement Action Plan (RAP).",4
P075941,075,cb4f98c8-6b8d-41d8-87eb-a2a2033a3a25,public procurement specialist,2,0.88,False,Procurement Specialist,Manage and coordinate procurement activities for the project to mitigate limited implementation capacity.,"['public procurement procedures', 'bid evaluation', 'contract packaging', 'procurement planning', 'supplier management']","The newly established RPCL will not have the experience and capacity in the implementation of large-scale infrastructure projects, especially in the areas of procurement, financial management and contract management. To mitigate these risks, the Rusumo RPIU at NELSAP will manage and coordinate all the activities on behalf of the RPCL.",4
P075941,076,5e5b1b61-1351-4d3b-a293-deb3661715dd,financial controller,1,0.85,False,Financial Management Specialist,Provide financial management capacity and oversight to support project implementation and address identified capacity gaps.,"['budgeting and forecasting', 'financial reporting', 'fund disbursement controls', 'project accounting', 'audit readiness']","The newly established RPCL will not have the experience and capacity in the implementation of large-scale infrastructure projects, especially in the areas of procurement, financial management and contract management. To mitigate these risks, the Rusumo RPIU at NELSAP will manage and coordinate all the activities on behalf of the RPCL.",4
P075941,077,2c9939ef-ebab-4111-8f27-605ae8782791,contract manager,1,0.9,False,Contract Manager,Manage and coordinate contract management for procurement and construction contracts under the project.,"['contract administration', 'claims management', 'contract negotiation', 'performance monitoring', 'compliance review']","The newly established RPCL will not have the experience and capacity in the implementation of large-scale infrastructure projects, especially in the areas of procurement, financial management and contract management. To mitigate these risks, the Rusumo RPIU at NELSAP will manage and coordinate all the activities on behalf of the RPCL.",4
P075941,078,57e87533-e523-4ee5-bf21-94a39fcc279b,health safety and environmental manager,9,0.78,False,Environmental Specialist,Coordinate and implement the Environmental and Social Management Plan for the power plant complex and transmission lines.,"['environmental impact mitigation', 'environmental monitoring', 'permit compliance', 'environmental management planning', 'stakeholder engagement']","The RPIU will be supported by the Owner's Engineer and will be responsible for: (i) overall project management and supervision of the procurement, design, construction and preparation for operation and maintenance of the power plant complex and transmission lines; and (ii) coordination of the implementation of the Environmental and Social Management Plan (ESMP) and the Resettlement Action Plan (RAP).",4
P075941,079,1a46d0f0-93d7-44d1-bff9-58e3f21bd4c4,social service consultant,3,0.72,False,Resettlement Specialist,Coordinate and implement the Resettlement Action Plan to manage impacts on project affected people.,"['resettlement planning', 'land acquisition management', 'stakeholder consultation', 'livelihood restoration', 'beneficiary verification']","The RPIU will be supported by the Owner's Engineer and will be responsible for: (i) overall project management and supervision of the procurement, design, construction and preparation for operation and maintenance of the power plant complex and transmission lines; and (ii) coordination of the implementation of the Environmental and Social Management Plan (ESMP) and the Resettlement Action Plan (RAP).",4
P075941,080,12938d1a-eeb2-4b1e-a22b-f0bebeadfb73,hydroelectric plant operator,2,0.88,False,Power Plant Operator,Operate the power plant under a competitively selected private operator contract and enforce Power Purchase Agreement obligations to ensure safe and reliable dam operations.,"['hydropower plant operations', 'safety management', 'plant performance optimization', 'power purchase agreement enforcement', 'operations monitoring']","The Power Plant operations will be contracted out to a competitively-selected private operator, and this operator will receive the delegated authority to enforce the PPA obligations. The operator will also provide the necessary expertise to ensure safe and reliable dam operations.",4
P075941,081,4b214899-ed00-4156-b269-a23df0fb1093,environmental protection manager,7,0.7,False,Safeguards Specialist,"Staff the Rusumo Project Implementation Unit safeguards unit and implement safeguards instruments, including cross-boundary modalities.","['safeguards implementation', 'cross-boundary coordination', 'monitoring and reporting', 'stakeholder engagement', 'compliance assessment']","Poor execution of safeguards instruments. Due diligence on environmental and social risks carried out during project preparation has resulted in the development of a set of environment and social safeguard instruments designed to effectively mitigate these risks, as well as enhance stakeholder awareness and stress the need to be proactive in ensuring compliance with these instruments. Nevertheless, the RPIU has a limited track record and capacity to implement safeguards instruments especially the cross boundary implementation modalities. The RPIU will include a safeguards unit, while a safeguards panel has also been instituted.",4
P075941,082,cd4f41a5-87a6-4b3c-8ee3-14e6f457c365,audit supervisor,7,0.62,False,Technical Auditor,Conduct regular third party technical audits of safeguards measures to ensure compliance with safeguard policies.,"['technical audit methods', 'safeguards compliance auditing', 'report writing', 'field inspections', 'risk assessment']","The RPIU will include a safeguards unit, while a safeguards panel has also been instituted. A regular third party technical audit of safeguards measures will also ensure compliance with safeguard policies.",4
P075941,083,cd7b838c-51f6-41ec-9067-bb974c0f991b,communication manager,2,0.82,False,Communications Specialist,Provide communication support to the Rusumo Project Implementation Unit to increase implementation capacity and improve coordination.,"['stakeholder communications', 'public consultation', 'information dissemination', 'media relations', 'community outreach']","Planned additional capacity support to the RPIU on technical, environmental, social and communication aspects will also help to increase capacity to implement the project and improve coordination.",4
P075941,084,1ad59946-d13e-441e-9b36-56e1df055e21,financial auditor,1,0.86,False,Internal Auditor,Fill the vacant Internal Auditor post for the implementing entity and perform internal audit functions during project implementation.,"['public sector auditing', 'financial control systems', 'interim financial reporting', 'audit risk assessment']","NELSAP is yet to fill the post of Internal Auditor although the process has been initiated and recruitment in process. Until a candidate has been identified and recruited, this remains a weak area and as such will be a dated covenant until addressed and recruitment process is finalized.",5
P075941,085,cb4f98c8-6b8d-41d8-87eb-a2a2033a3a25,public procurement specialist,2,0.85,False,Procurement Specialist,"Support and manage procurement functions for the Rusumo Project, including selection of consultants and processing procurement under Bank guidelines.","['World Bank procurement rules', 'procurement planning', 'consultant selection procedures', 'contract management']",The risk for procurement is rated High in view of the volume and complexity of procurement contracts to be implemented under the project. New staff will be hired for the Rusumo Project to support procurement functions.,5
P075941,086,ba3bacd4-73e9-4861-a9c0-f89f1f28055a,construction general contractor,1,0.88,False,Contractor,Prepare and implement a detailed environmental and social management plan as part of construction obligations.,"['environmental management plan implementation', 'construction site mitigation', 'waste and pollution control', 'contract compliance']","In addition, the contractor will be required to prepare and implement a detailed environmental and social management plan (ESMP).",5
P075941,087,4b214899-ed00-4156-b269-a23df0fb1093,environmental protection manager,1,0.82,False,Environmental and Social Specialist,Establish and staff an Environmental and Social Management Unit to implement the environment and social management plan and related safeguards (RAP and Local Area Development Plan).,"['environment and social safeguards', 'implementation monitoring', 'mitigation planning', 'community consultation']",The overall responsibility for ESMP implementation will be with the RPIU which will establish an Environmental and Social Management Unit (ESMU) reporting to the RPIU Manager and ensuring ESMP implementation as well as implementation of RAP and LADP.,5
P075941,088,b915ab4a-f7b1-44bc-a5a4-585e91d31dfd,property acquisitions manager,6,0.75,False,Resettlement Specialist,Implement the Resettlement Action Plan including compensation at replacement value and livelihood restoration measures for affected households.,"['involuntary resettlement policy', 'compensation valuation', 'livelihood restoration', 'stakeholder consultation']","A Resettlement Action Plan (RAP), consistent with the Bank's policy on Involuntary Resettlement, OP 4.12, has been prepared for the dam and power plant component to ensure that all affected people will be compensated for their losses and provided with rehabilitation measures to assist them to improve or at least maintain their pre-project standard of living. Compensation for lost land, houses and other assets will be at replacement value and include provision for land of equivalent productive value and a house, or cash compensation.",5
P075941,089,1bdb7d70-1769-4338-aa90-d25a90fe8a6d,geological engineer,1,0.88,False,Geotechnical Engineer,Conduct an additional geotechnical investigation during tendering for design and prepare geological baseline reports for bidders.,"['geotechnical site investigation', 'subsurface testing', 'geological reporting', 'tender design inputs']","To further enhance the assessments and reduce risks associated with price escalations during construction, an additional geotechnical investigation will take place in tendering for design. Also, geological baseline reports will be prepared and provided to the prospective bidder's contractor.",5
P075941,090,326027fc-5408-47cd-9b32-fbe770dbbe80,construction quality manager,2,0.86,False,Construction Supervisor,"Prepare and execute a detailed plan for construction supervision and quality assurance, including instrumentation and monitoring systems during civil works.","['construction supervision', 'quality assurance testing', 'instrumentation monitoring', 'site safety management']","There will be a detailed plan for the Construction Supervision and Quality Assurance, in addition to detailed instrumentation and monitoring system.",5
P075941,091,55167849-82cf-484e-b818-fa702a4e69e9,hydrologist,2,0.84,False,Hydrologist,Carry out additional bed load measurements during detailed design to assess sediment particle sizes and potential turbine abrasion risks.,"['sediment measurement techniques', 'river hydraulics analysis', 'data collection and sampling', 'sediment impact assessment']",Additional bed load measurements are proposed to be conducted during the detailed design to determine the potential presence of larger particles that might damage the turbines by means of abrasion or impact.,5
P075941,092,9e285322-2cfa-430f-9b66-41be57d698e2,public affairs consultant,1,0.82,False,Stakeholder Engagement Specialist,Implement the communications and consultation program to facilitate dialogue among stakeholders and ensure information is accessible; prepare and implement a Public Consultation Disclosure Plan during implementation.,"['stakeholder consultation', 'communication strategy development', 'public disclosure planning', 'community outreach']","The communications and consultation program will facilitate an informed dialogue to share different viewpoints among stakeholders, including national and regional CSOs and advocacy groups.",5
P075941,093,d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,1,0.84,False,Owner's Engineer,"Conduct a detailed assessment and design modifications, such as river diversion arrangements, in close coordination with stakeholders to ensure smooth project implementation.","['hydraulic modelling', 'design review and modification', 'dam safety assessment', 'geotechnical interpretation', 'stakeholder coordination']","The Rusumo PIU and Owner's Engineer will conduct a detailed assessment and design modifications, such as river diversion arrangements, as required, in close coordination with GoT, GoR and JICA to ensure smooth implementation of the Rusumo Falls hydropower project.",7
P075941,094,a377fafb-7e6e-4925-bc64-8099b58aafb8,drainage engineer,1,0.83,False,Construction Contractor,Finalize the design of diversion works for temporary river diversion during construction.,"['diversion channel design', 'cofferdam design', 'civil engineering detailing', 'construction planning', 'site coordination']",The contractor will finalize the design of diversion works.,7
P075941,095,bea99fea-0383-4c63-b944-70d4799de2c5,project manager,1,0.86,False,Project Manager,Lead and coordinate detailed assessments and design modifications with governments and development partners to ensure smooth implementation of the hydropower project.,"['project coordination', 'stakeholder engagement', 'construction scheduling', 'contract management', 'design oversight']","The Rusumo PIU and Owner's Engineer will conduct a detailed assessment and design modifications, such as river diversion arrangements, as required, in close coordination with GoT, GoR and JICA to ensure smooth implementation of the Rusumo Falls hydropower project.",7
P075941,096,1f2b8092-1787-4ef4-9282-cf81ce4b4d76,mobile crane operator,1,0.9,False,Crane Operator,Operate a mobile crane to extend outriggers and install or remove stoplogs from the deck during spillway and intake works.,"['mobile crane operation', 'lifting and rigging safety', 'load positioning', 'equipment inspection']","A mobile crane will be able to extend its outriggers to install and remove the stoplogs, as required, from the deck.",7
P075941,097,12938d1a-eeb2-4b1e-a22b-f0bebeadfb73,hydroelectric plant operator,7,0.82,False,Maintenance Technician,"Provide operations and maintenance support for dam and spillway, using designated access for ongoing inspections and servicing.","['mechanical maintenance', 'electrical maintenance', 'inspection and testing', 'safety and lockout procedures']",A separate deck downstream of the roadway will serve the spillway without interference with traffic and provide designated access for the dam operations and maintenance personnel.,7
P075941,098,d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,1,0.86,False,Civil Engineer,Design and oversee construction of the run-of-river hydropower facility components and associated transmission facilities connecting the plant to national grids.,"['hydropower civil design', 'tunnel and dam engineering', 'earthworks and excavation management', 'geotechnical assessment', 'construction supervision']","The project will construct : (i) a run-of-river hydropower facility with envisaged installed capacity of 80 MW consisting of the power station and hydraulic infrastructure (power generation facilities, intake, headrace tunnel, surge shaft/chamber, powerhouse and tailrace channel) and (ii) transmission facilities connecting the hydroelectric power plant of Rusumo Falls to the national grids of Rwanda and Burundi, and supply electricity to the western provinces of Tanzania, which are currently not connected to the country's national grid.",7
P075941,099,f1b89616-5dfe-40d4-8b02-58a6982b1a01,substation engineer,1,0.88,False,Electrical Engineer,Design and commission the outdoor substation and associated high-voltage connections to relay power from the power station to the national grids.,"['substation design', 'power system protection', 'high-voltage transmission design', 'commissioning and testing', 'electrical safety']",A 220-KV outdoor substation will provide the means by which the power station will relay its power to the national grids of the beneficiary countries.,7
P075941,100,bea99fea-0383-4c63-b944-70d4799de2c5,project manager,1,0.86,False,Project Manager,Head the Rusumo Project Implementation Unit and reinforce the Unit's oversight capability for project implementation.,"['project leadership', 'construction program oversight', 'stakeholder coordination', 'reporting and monitoring']","The Unit's oversight capability will be reinforced with a Project Manager as head of the Unit, senior project engineers (civil, electrical and mechanical), a quantity surveyor, environment and social specialists, a procurement specialist, a financial-management specialist, an accounts-and-logistics assistant, a communications specialist and other technical staff.",8
P075941,101,d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,1,0.85,False,Civil Engineer,Serve as a senior project engineer within the Rusumo Project Implementation Unit supporting construction and technical oversight.,"['civil works design review', 'construction supervision', 'contractor interface management', 'site quality assurance']","The Unit's oversight capability will be reinforced with a Project Manager as head of the Unit, senior project engineers (civil, electrical and mechanical), a quantity surveyor, environment and social specialists, a procurement specialist, a financial-management specialist, an accounts-and-logistics assistant, a communications specialist and other technical staff.",8
P075941,102,86ca306c-ab99-420a-9e2a-aa73c5c4de22,electrical engineer,1,0.85,False,Electrical Engineer,"Act as a senior project engineer for electrical works within the Rusumo Project Implementation Unit, supporting design and construction oversight of electrical and electro-mechanical components.","['electro-mechanical systems design', 'substation and switchyard oversight', 'installation supervision', 'technical interface coordination']","The Unit's oversight capability will be reinforced with a Project Manager as head of the Unit, senior project engineers (civil, electrical and mechanical), a quantity surveyor, environment and social specialists, a procurement specialist, a financial-management specialist, an accounts-and-logistics assistant, a communications specialist and other technical staff.",8
P075941,103,579254cf-6d69-4889-9000-9c79dc568644,mechanical engineer,1,0.86,False,Mechanical Engineer,Serve as a senior project engineer responsible for mechanical aspects of the power plant within the Rusumo Project Implementation Unit.,"['turbine and equipment oversight', 'mechanical installation supervision', 'equipment testing and commissioning', 'preventive maintenance planning']","The Unit's oversight capability will be reinforced with a Project Manager as head of the Unit, senior project engineers (civil, electrical and mechanical), a quantity surveyor, environment and social specialists, a procurement specialist, a financial-management specialist, an accounts-and-logistics assistant, a communications specialist and other technical staff.",8
P075941,104,0cca32c2-9308-4927-adb2-14771ab787f0,quantity surveyor,1,0.9,False,Quantity Surveyor,Provide cost estimation and contract measurement services as part of the Rusumo Project Implementation Unit's technical staff.,"['bill of quantities preparation', 'cost control and forecasting', 'contract valuation', 'payment certification']","The Unit's oversight capability will be reinforced with a Project Manager as head of the Unit, senior project engineers (civil, electrical and mechanical), a quantity surveyor, environment and social specialists, a procurement specialist, a financial-management specialist, an accounts-and-logistics assistant, a communications specialist and other technical staff.",8
P075941,105,4b214899-ed00-4156-b269-a23df0fb1093,environmental protection manager,1,0.82,False,Environmental and Social Specialist,"Support the Rusumo Project Implementation Unit on environmental and social assessment, management and safeguards compliance.","['environmental assessment', 'resettlement planning', 'stakeholder engagement', 'safeguards monitoring']","The Unit's oversight capability will be reinforced with a Project Manager as head of the Unit, senior project engineers (civil, electrical and mechanical), a quantity surveyor, environment and social specialists, a procurement specialist, a financial-management specialist, an accounts-and-logistics assistant, a communications specialist and other technical staff.",8
P075941,106,cb4f98c8-6b8d-41d8-87eb-a2a2033a3a25,public procurement specialist,2,0.86,False,Procurement Specialist,"Manage procurement processes and advise on contract procurement for goods, works and consulting services under the project.","['public procurement procedures', 'bid evaluation', 'contract management', 'procurement planning']","The Unit's oversight capability will be reinforced with a Project Manager as head of the Unit, senior project engineers (civil, electrical and mechanical), a quantity surveyor, environment and social specialists, a procurement specialist, a financial-management specialist, an accounts-and-logistics assistant, a communications specialist and other technical staff.",8
P075941,107,5e5b1b61-1351-4d3b-a293-deb3661715dd,financial controller,1,0.86,False,Financial Management Specialist,"Provide financial-management oversight and support to ensure proper accounting, reporting and disbursement for the project.","['project accounting', 'financial reporting', 'budgeting and forecasting', 'funds flow management']","The Unit's oversight capability will be reinforced with a Project Manager as head of the Unit, senior project engineers (civil, electrical and mechanical), a quantity surveyor, environment and social specialists, a procurement specialist, a financial-management specialist, an accounts-and-logistics assistant, a communications specialist and other technical staff.",8
P075941,108,c8b296be-54ae-48cf-be21-031fa8457937,supply chain assistant,1,0.8,False,Accounts and Logistics Assistant,Support day-to-day accounts maintenance and logistics functions for the Rusumo Project Implementation Unit.,"['bookkeeping', 'logistics coordination', 'document filing', 'payment processing']","The Unit's oversight capability will be reinforced with a Project Manager as head of the Unit, senior project engineers (civil, electrical and mechanical), a quantity surveyor, environment and social specialists, a procurement specialist, a financial-management specialist, an accounts-and-logistics assistant, a communications specialist and other technical staff.",8
P075941,109,cd7b838c-51f6-41ec-9067-bb974c0f991b,communication manager,3,0.82,False,Communications Specialist,"Handle communications, information, education and stakeholder engagement activities for the project.","['stakeholder communications', 'public consultations', 'information materials development', 'grievance handling support']","The Unit's oversight capability will be reinforced with a Project Manager as head of the Unit, senior project engineers (civil, electrical and mechanical), a quantity surveyor, environment and social specialists, a procurement specialist, a financial-management specialist, an accounts-and-logistics assistant, a communications specialist and other technical staff.",8
P075941,110,2a914d26-42aa-46b5-acf3-097d51ba4617,construction engineer,1,0.84,False,Owner's Engineer,"Provide overall project management and supervision of procurement, design, construction, and preparation of operation and maintenance and dam safety plans; coordinate implementation of Environmental and Social Management Plan and Resettlement Action Plan.","['project supervision', 'technical design review', 'procurement oversight', 'safeguards coordination', 'dam safety knowledge']","The RPIU will be supported by the Owner's Engineer who will be responsible for: (i) overall project management and supervision of the procurement, design, construction and preparation of operation and maintenance plan of the power plant complex and dam safety plans; and (ii) coordination of the implementation of the Environmental and Social Management Plan (ESMP) and the Resettlement Action Plan (RAP).",8
P075941,111,cb446db8-e8b3-418c-a21c-2d10faea42a5,power plant manager,9,0.84,False,Operations and Maintenance Contractor,Be competitively procured to operate and maintain the power plant and receive delegated authority to enforce Power Purchase Agreement obligations.,"['power plant operations', 'maintenance management', 'safety compliance', 'PPA enforcement']","The Rusumo Power Company shall, not later than six months prior to the commissioning of the Power Plant, procure through an International Competitive Bidding process the services of an operations and maintenance contractor.",8
P075941,112,1a46d0f0-93d7-44d1-bff9-58e3f21bd4c4,social service consultant,3,0.7,False,Independent Resettlement Expert,Conduct an audit one year after commissioning to monitor Resettlement Action Plan outcomes including surveys and consultations with displaced persons and define corrective actions.,"['resettlement monitoring', 'socioeconomic surveying', 'stakeholder consultation', 'reporting and recommendations']","One year after the commissioning of the power plant, the RPCL shall cause an audit to be conducted by an independent qualified resettlement expert to monitor the outcomes of the RAP, including a survey and consultation with Displaced Persons, and which audit shall also define any necessary action to address any shortcomings in the implementation of said RAP.",8
P075941,113,0dd7e6cd-2e5a-4fae-9ce0-6a3622d4019f,construction general supervisor,5,0.72,False,Site Supervisor,Serve as on-site supervisor as part of the Environmental and Social Management Unit construction-phase staffing to oversee environmental and social measures.,"['site oversight', 'environmental safeguards monitoring', 'health and safety supervision', 'contractor coordination']","ESMU staffing will be flexible but will include multidisciplinary expertise in environmental assessment and management, social assessment and management, as well as health and safety. The construction phase staffing will include 12 environmental and social professionals including site supervisors, plus additional specialists a needed.",8
P075941,114,cd4f41a5-87a6-4b3c-8ee3-14e6f457c365,audit supervisor,5,0.7,False,Technical Auditor,Carry out annual technical audits to review compliance with the Environmental and Social Management Plan and the Rusumo Water Resources Management Plan.,"['technical audit methodology', 'safeguards compliance review', 'data analysis', 'audit reporting']","Annual technical audits will be conducted by an independent, technical auditor, who will review compliance with the ESMP and RWMP.",8
P075941,115,fcf9024e-277c-43c7-8ec8-8903e5c9c576,water engineer,1,0.86,False,Dam Safety Engineer,"Perform dam-safety inspection, monitoring and technical analyses to ensure effective management of the water resources and structural safety during operations.","['dam safety analysis', 'instrumentation monitoring', 'structural inspection', 'emergency preparedness planning']","During operations, a competent private entity, which RPCL will select through a competitive and transparent procedure, will be responsible for proper operation and maintenance works, including regular dam-safety inspection and monitoring, and any relevant technical analyses to ensure effective management of the water resources used by the Project, in the context of the RWRMP.",8
P075941,116,5e5b1b61-1351-4d3b-a293-deb3661715dd,financial controller,1,0.88,False,Finance and Administration Manager,Head the accounting unit and oversee the work of project finance officers and overall accounting for the project.,"['financial oversight', 'accounting policy application', 'team supervision', 'financial reporting']",NELSAP-CU has an accounting unit that is headed by the Finance and Administration Manager. This manager will be assisted by a Project Finance Officer who will be in charge of the daily maintenance of the project books of accounts and records.,8
